OBJECTID,Oceans,Regions,SubRegions,Sampling Method,Measurement,Unit,Density Range,Density Class,Short Reference,Long Reference,DOI,Organization,Keywords,Accession Number,Accession Link,Latitude,Longitude,Date,GlobalID,x,y
14852,Indian Ocean,Bay of Bengal,,Ekman dredge,112.5,pieces kg-1 d.w.,20-150,Medium,Fatema et al. 2023,"Fatema, K., T. Rahman, M. J. Islam, K. A. Sumon, M. H. Uddin, S. J. Hasan, S. M. A. Kawsar, H. Arakawa, M. M. Haque, H. Rashid. 2023. Microplastics pollution in the river Karnaphuli: a preliminary study on a tidal confluence river in the southeast coast of Bangladesh. Environmental Science and Pollution Research 30, 38853-38868. https://doi.org/10.1007/s11356-022-24998-z",https://doi.org/10.1007/s11356-022-24998-z,Bangladesh Agricultural University,River Karnaphuli; Bangladesh coast,277998,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:277998,22.396006,91.887941,1/1/2020 12:00:00 AM,59a925c2-c95b-4cdf-aaf0-e80677467a6b,91.8879410000001,22.3960060000001
21742,Pacific Ocean,East China Sea,,Sediment grab sampler,132,pieces kg-1 d.w.,20-150,Medium,Qu et al. 2022,"Qu, J., P. Wu, G. Pan, J. Li, H. Jin. 2022. Microplastics in Seawater, Sediment, and Organisms from Hangzhou Bay. Marine Pollution Bulletin 181, 113940. https://doi.org/10.1016/j.marpolbul.2022.113940.",https://doi.org/10.1016/j.marpolbul.2022.113940,"Zhejiang University of Technology, China",Hangzhou Bay,280922,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:280922,30.29,121.01,9/11/2020 12:00:00 AM,0cc3531b-7663-4bc7-b555-8ee64a1c1e5d,121.01,30.2900000000001
21977,Indian Ocean,Laccadive Sea,Gulf of Mannar,shovel,11.7,pieces kg-1 d.w.,2-20,Low,"Keerthika et al., 2022","Keerthika, K., P. Padmavathy, V. Rani, R. Jeyashakila, S. Aanand, R. Kutty. 2022. Spatial, seasonal and ecological risk assessment of microplastics in sediment and surface water along the Thoothukudi, south Tamil Nadu, south east India. Environmental Monitoring and Assessment 194, 820. https://doi.org/10.1007/s10661-022-10468-z",https://doi.org/10.1007/s10661-022-10468-z,"Fisheries College and Research Institute, Thoothukudi, India","Thoothukudi, India",282701,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:282701,9.0765,78.3651,8/3/2021 12:00:00 AM,36a3fcf7-0ee1-4c1d-9dac-42b3e17ecd89,78.3651,9.07650000000007
22040,Indian Ocean,Laccadive Sea,Gulf of Mannar,shovel,67,pieces kg-1 d.w.,20-150,Medium,"Keerthika et al., 2022","Keerthika, K., P. Padmavathy, V. Rani, R. Jeyashakila, S. Aanand, R. Kutty. 2022. Spatial, seasonal and ecological risk assessment of microplastics in sediment and surface water along the Thoothukudi, south Tamil Nadu, south east India. Environmental Monitoring and Assessment 194, 820. https://doi.org/10.1007/s10661-022-10468-z",https://doi.org/10.1007/s10661-022-10468-z,"Fisheries College and Research Institute, Thoothukudi, India","Thoothukudi, India",282701,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:282701,8.493267,78.127822,11/8/2021 12:00:00 AM,e19e4a30-d1ad-42a9-8df9-86c131634090,78.127822,8.49326700000006
21991,Indian Ocean,Laccadive Sea,Gulf of Mannar,shovel,120,pieces kg-1 d.w.,20-150,Medium,"Keerthika et al., 2022","Keerthika, K., P. Padmavathy, V. Rani, R. Jeyashakila, S. Aanand, R. Kutty. 2022. Spatial, seasonal and ecological risk assessment of microplastics in sediment and surface water along the Thoothukudi, south Tamil Nadu, south east India. Environmental Monitoring and Assessment 194, 820. https://doi.org/10.1007/s10661-022-10468-z",https://doi.org/10.1007/s10661-022-10468-z,"Fisheries College and Research Institute, Thoothukudi, India","Thoothukudi, India",282701,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:282701,8.857922,78.167117,10/4/2021 12:00:00 AM,0b9782da-d6f0-4a72-942f-5317bb791362,78.1671170000001,8.85792200000003
22326,Atlantic Ocean,,,Petite Ponar benthic grab,60,pieces kg-1 d.w.,20-150,Medium,Rodrigues et al. 2022,"Rodrigues, D., J. Antunes, J. Pais, J. Pequeno, P.S. Caetano, F. Rocha, P. Sobral, M.H. Costa. 2022. Distribution patterns of microplastics in subtidal sediments from the Sado river estuary and the Arrábida marine park, Portugal. Frontiers in Environmental Science 10, 998513. https://doi.org/10.3389/fenvs.2022.998513",https://doi.org/10.3389/fenvs.2022.998513,"NOVA University Lisbon, Caparica, Portugal","Arrábida, Portugal",279326,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:279326,38.42905,-9.14605,12/6/2018 12:00:00 AM,78776595-5b5a-48ef-8049-89e271d9d670,-9.14604999999995,38.4290500000001
22332,Atlantic Ocean,,,Petite Ponar benthic grab,46.666667,pieces kg-1 d.w.,20-150,Medium,Rodrigues et al. 2022,"Rodrigues, D., J. Antunes, J. Pais, J. Pequeno, P.S. Caetano, F. Rocha, P. Sobral, M.H. Costa. 2022. Distribution patterns of microplastics in subtidal sediments from the Sado river estuary and the Arrábida marine park, Portugal. Frontiers in Environmental Science 10, 998513. https://doi.org/10.3389/fenvs.2022.998513",https://doi.org/10.3389/fenvs.2022.998513,"NOVA University Lisbon, Caparica, Portugal","Arrábida, Portugal",279326,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:279326,38.42905,-9.14605,1/16/2019 12:00:00 AM,7383e555-8bbd-4feb-aa44-d80a5167991a,-9.14604999999995,38.4290500000001
14801,Atlantic Ocean,,,Remotely operated vehicle,13,pieces kg-1 d.w.,2-20,Low,Nash et al. 2023,"Nash, R., H. Joyce, E. Pagter, J. Frias, J. Guinan, L. Healy, F. Kavanagh, M. Deegan, D. O’Sullivan. 2023. Deep Sea Microplastic Pollution Extends Out to Sediments in the Northeast Atlantic Ocean Margins. Environmental Science and Technology, 57, 201−213. https://doi.org/10.1021/acs.est.2c05926",https://doi.org/10.1021/acs.est.2c05926,"Atlantic Technological University, Galway, Ireland",RV Celtic Explorer; ROV; Ocean Margin,277496,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:277496,51.566003,-10.829055,8/9/2019 12:00:00 AM,674b9224-271f-44a1-af1a-5f2240bc0471,-10.8290549999999,51.5660030000001
22034,Indian Ocean,Laccadive Sea,Gulf of Mannar,shovel,26.7,pieces kg-1 d.w.,20-150,Medium,"Keerthika et al., 2022","Keerthika, K., P. Padmavathy, V. Rani, R. Jeyashakila, S. Aanand, R. Kutty. 2022. Spatial, seasonal and ecological risk assessment of microplastics in sediment and surface water along the Thoothukudi, south Tamil Nadu, south east India. Environmental Monitoring and Assessment 194, 820. https://doi.org/10.1007/s10661-022-10468-z",https://doi.org/10.1007/s10661-022-10468-z,"Fisheries College and Research Institute, Thoothukudi, India","Thoothukudi, India",282701,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:282701,8.493267,78.127822,5/8/2021 12:00:00 AM,87f56ffe-954e-4d6f-8d49-10ab5072c89e,78.127822,8.49326700000006
14867,Indian Ocean,Bay of Bengal,,Ekman dredge,80,pieces kg-1 d.w.,20-150,Medium,Fatema et al. 2023,"Fatema, K., T. Rahman, M. J. Islam, K. A. Sumon, M. H. Uddin, S. J. Hasan, S. M. A. Kawsar, H. Arakawa, M. M. Haque, H. Rashid. 2023. Microplastics pollution in the river Karnaphuli: a preliminary study on a tidal confluence river in the southeast coast of Bangladesh. Environmental Science and Pollution Research 30, 38853-38868. https://doi.org/10.1007/s11356-022-24998-z",https://doi.org/10.1007/s11356-022-24998-z,Bangladesh Agricultural University,River Karnaphuli; Bangladesh coast,277998,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:277998,22.396006,91.887941,3/14/2020 12:00:00 AM,71405b7a-3b2d-4f6e-a741-18bc8852d443,91.8879410000001,22.3960060000001
14796,Atlantic Ocean,,,Remotely operated vehicle,0,pieces kg-1 d.w.,0-2,Very Low,Nash et al. 2023,"Nash, R., H. Joyce, E. Pagter, J. Frias, J. Guinan, L. Healy, F. Kavanagh, M. Deegan, D. O’Sullivan. 2023. Deep Sea Microplastic Pollution Extends Out to Sediments in the Northeast Atlantic Ocean Margins. Environmental Science and Technology, 57, 201−213. https://doi.org/10.1021/acs.est.2c05926",https://doi.org/10.1021/acs.est.2c05926,"Atlantic Technological University, Galway, Ireland",RV Celtic Explorer; ROV; Ocean Margin,277496,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:277496,51.320312,-11.700974,8/9/2019 12:00:00 AM,cbf82c3c-e99c-4cb6-b625-43f41e5b6cff,-11.700974,51.3203120000001
14844,Indian Ocean,Bay of Bengal,,Ekman dredge,205,pieces kg-1 d.w.,>200,Very High,Fatema et al. 2023,"Fatema, K., T. Rahman, M. J. Islam, K. A. Sumon, M. H. Uddin, S. J. Hasan, S. M. A. Kawsar, H. Arakawa, M. M. Haque, H. Rashid. 2023. Microplastics pollution in the river Karnaphuli: a preliminary study on a tidal confluence river in the southeast coast of Bangladesh. Environmental Science and Pollution Research 30, 38853-38868. https://doi.org/10.1007/s11356-022-24998-z",https://doi.org/10.1007/s11356-022-24998-z,Bangladesh Agricultural University,River Karnaphuli; Bangladesh coast,277998,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:277998,22.36101,91.874887,9/7/2019 12:00:00 AM,71fc6126-fc05-45c6-a3f7-25e94ad57c28,91.8748870000001,22.3610100000001
22338,Atlantic Ocean,,,Petite Ponar benthic grab,86.666667,pieces kg-1 d.w.,20-150,Medium,Rodrigues et al. 2022,"Rodrigues, D., J. Antunes, J. Pais, J. Pequeno, P.S. Caetano, F. Rocha, P. Sobral, M.H. Costa. 2022. Distribution patterns of microplastics in subtidal sediments from the Sado river estuary and the Arrábida marine park, Portugal. Frontiers in Environmental Science 10, 998513. https://doi.org/10.3389/fenvs.2022.998513",https://doi.org/10.3389/fenvs.2022.998513,"NOVA University Lisbon, Caparica, Portugal","Arrábida, Portugal",279326,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:279326,38.42905,-9.14605,2/27/2019 12:00:00 AM,f3b0c581-b84f-4ac6-9007-1f8b97671ad9,-9.14604999999995,38.4290500000001
22315,Atlantic Ocean,,,Petite Ponar benthic grab,1780,pieces kg-1 d.w.,>200,Very High,Rodrigues et al. 2022,"Rodrigues, D., J. Antunes, J. Pais, J. Pequeno, P.S. Caetano, F. Rocha, P. Sobral, M.H. Costa. 2022. Distribution patterns of microplastics in subtidal sediments from the Sado river estuary and the Arrábida marine park, Portugal. Frontiers in Environmental Science 10, 998513. https://doi.org/10.3389/fenvs.2022.998513",https://doi.org/10.3389/fenvs.2022.998513,"NOVA University Lisbon, Caparica, Portugal","Arrábida, Portugal",279326,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:279326,38.5197,-8.89348,11/3/2018 12:00:00 AM,1240f22b-9c29-42c6-b952-71933f1c2122,-8.89347999999995,38.5197000000001
14781,Atlantic Ocean,Celtic Sea,,Remotely operated vehicle,25,pieces kg-1 d.w.,20-150,Medium,Nash et al. 2023,"Nash, R., H. Joyce, E. Pagter, J. Frias, J. Guinan, L. Healy, F. Kavanagh, M. Deegan, D. O’Sullivan. 2023. Deep Sea Microplastic Pollution Extends Out to Sediments in the Northeast Atlantic Ocean Margins. Environmental Science and Technology, 57, 201−213. https://doi.org/10.1021/acs.est.2c05926",https://doi.org/10.1021/acs.est.2c05926,"Atlantic Technological University, Galway, Ireland",RV Celtic Explorer; ROV; Ocean Margin,277496,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:277496,48.617289,-10.331,8/4/2019 12:00:00 AM,7895647b-fe7e-4884-9946-8af6e37aaea4,-10.331,48.617289
14879,Indian Ocean,Bay of Bengal,,Ekman dredge,170,pieces kg-1 d.w.,150-200,High,Fatema et al. 2023,"Fatema, K., T. Rahman, M. J. Islam, K. A. Sumon, M. H. Uddin, S. J. Hasan, S. M. A. Kawsar, H. Arakawa, M. M. Haque, H. Rashid. 2023. Microplastics pollution in the river Karnaphuli: a preliminary study on a tidal confluence river in the southeast coast of Bangladesh. Environmental Science and Pollution Research 30, 38853-38868. https://doi.org/10.1007/s11356-022-24998-z",https://doi.org/10.1007/s11356-022-24998-z,Bangladesh Agricultural University,River Karnaphuli; Bangladesh coast,277998,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:277998,22.326398,91.854782,3/14/2020 12:00:00 AM,773c46a3-4199-4d1f-a259-4a888c2e7d0a,91.8547820000001,22.326398
14873,Indian Ocean,Bay of Bengal,,Ekman dredge,137.5,pieces kg-1 d.w.,20-150,Medium,Fatema et al. 2023,"Fatema, K., T. Rahman, M. J. Islam, K. A. Sumon, M. H. Uddin, S. J. Hasan, S. M. A. Kawsar, H. Arakawa, M. M. Haque, H. Rashid. 2023. Microplastics pollution in the river Karnaphuli: a preliminary study on a tidal confluence river in the southeast coast of Bangladesh. Environmental Science and Pollution Research 30, 38853-38868. https://doi.org/10.1007/s11356-022-24998-z",https://doi.org/10.1007/s11356-022-24998-z,Bangladesh Agricultural University,River Karnaphuli; Bangladesh coast,277998,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:277998,22.36101,91.874887,3/14/2020 12:00:00 AM,37a1e465-0b3d-4463-a40c-58c0ca72a328,91.8748870000001,22.3610100000001
22006,Indian Ocean,Laccadive Sea,Gulf of Mannar,shovel,26.7,pieces kg-1 d.w.,20-150,Medium,"Keerthika et al., 2022","Keerthika, K., P. Padmavathy, V. Rani, R. Jeyashakila, S. Aanand, R. Kutty. 2022. Spatial, seasonal and ecological risk assessment of microplastics in sediment and surface water along the Thoothukudi, south Tamil Nadu, south east India. Environmental Monitoring and Assessment 194, 820. https://doi.org/10.1007/s10661-022-10468-z",https://doi.org/10.1007/s10661-022-10468-z,"Fisheries College and Research Institute, Thoothukudi, India","Thoothukudi, India",282701,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:282701,8.744239,78.170497,1/6/2021 12:00:00 AM,80ba64d3-fafc-46f6-bd12-552cfbb5037e,78.1704970000001,8.74423900000005
22012,Indian Ocean,Laccadive Sea,Gulf of Mannar,shovel,7.17,pieces kg-1 d.w.,2-20,Low,"Keerthika et al., 2022","Keerthika, K., P. Padmavathy, V. Rani, R. Jeyashakila, S. Aanand, R. Kutty. 2022. Spatial, seasonal and ecological risk assessment of microplastics in sediment and surface water along the Thoothukudi, south Tamil Nadu, south east India. Environmental Monitoring and Assessment 194, 820. https://doi.org/10.1007/s10661-022-10468-z",https://doi.org/10.1007/s10661-022-10468-z,"Fisheries College and Research Institute, Thoothukudi, India","Thoothukudi, India",282701,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:282701,8.744239,78.170497,7/6/2021 12:00:00 AM,81ffb7bc-8cd5-443f-a35f-4f588706c40c,78.1704970000001,8.74423900000005
22307,Atlantic Ocean,,,Petite Ponar benthic grab,80,pieces kg-1 d.w.,20-150,Medium,Rodrigues et al. 2022,"Rodrigues, D., J. Antunes, J. Pais, J. Pequeno, P.S. Caetano, F. Rocha, P. Sobral, M.H. Costa. 2022. Distribution patterns of microplastics in subtidal sediments from the Sado river estuary and the Arrábida marine park, Portugal. Frontiers in Environmental Science 10, 998513. https://doi.org/10.3389/fenvs.2022.998513",https://doi.org/10.3389/fenvs.2022.998513,"NOVA University Lisbon, Caparica, Portugal","Arrábida, Portugal",279326,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:279326,38.43987,-9.09325,8/22/2018 12:00:00 AM,7fbde6aa-d45f-40fe-ac7e-ecb24d63dec5,-9.09324999999995,38.43987
14827,Atlantic Ocean,Celtic Sea,,Day grab,27.7,pieces kg-1 d.w.,20-150,Medium,Joyce et al. 2022,"Joyce, H., J. Frias, F. Kavanagh, R. Lynch, E. Pagter, J. White, R. Nash. 2022. Plastics, prawns, and patterns: Microplastic loadings in Nephrops norvegicus and surrounding habitat in the North East Atlantic. Science of the Total Environment 826, 154036. https://doi.org/10.1016/j.scitotenv.2022.154036",https://doi.org/10.1016/j.scitotenv.2022.154036,"Galway-Mayo Institute of Technology, Galway, Ireland",Ireland; Fishing ground,277497,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:277497,49.799484,-8.380903,8/11/2020 12:00:00 AM,73c4b049-8e92-4032-9155-f1631a04a593,-8.38090299999993,49.7994840000001
22304,Atlantic Ocean,,,Petite Ponar benthic grab,73.333333,pieces kg-1 d.w.,20-150,Medium,Rodrigues et al. 2022,"Rodrigues, D., J. Antunes, J. Pais, J. Pequeno, P.S. Caetano, F. Rocha, P. Sobral, M.H. Costa. 2022. Distribution patterns of microplastics in subtidal sediments from the Sado river estuary and the Arrábida marine park, Portugal. Frontiers in Environmental Science 10, 998513. https://doi.org/10.3389/fenvs.2022.998513",https://doi.org/10.3389/fenvs.2022.998513,"NOVA University Lisbon, Caparica, Portugal","Arrábida, Portugal",279326,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:279326,38.48294,-8.94286,8/22/2018 12:00:00 AM,396bd6a7-dc22-496d-b6d5-7bca4605eeb2,-8.94285999999994,38.48294
14833,Atlantic Ocean,Irish Sea and St. George's Channel,,Day grab,47.1,pieces kg-1 d.w.,20-150,Medium,Joyce et al. 2022,"Joyce, H., J. Frias, F. Kavanagh, R. Lynch, E. Pagter, J. White, R. Nash. 2022. Plastics, prawns, and patterns: Microplastic loadings in Nephrops norvegicus and surrounding habitat in the North East Atlantic. Science of the Total Environment 826, 154036. https://doi.org/10.1016/j.scitotenv.2022.154036",https://doi.org/10.1016/j.scitotenv.2022.154036,"Galway-Mayo Institute of Technology, Galway, Ireland",Ireland; Fishing ground,277497,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:277497,53.9496,-5.50417,11/25/2020 12:00:00 AM,84afa5fe-c47d-4bdc-8a3c-3f6a6fb1da37,-5.50416999999993,53.9496
21757,Pacific Ocean,East China Sea,,Sediment grab sampler,101,pieces kg-1 d.w.,20-150,Medium,Qu et al. 2022,"Qu, J., P. Wu, G. Pan, J. Li, H. Jin. 2022. Microplastics in Seawater, Sediment, and Organisms from Hangzhou Bay. Marine Pollution Bulletin 181, 113940. https://doi.org/10.1016/j.marpolbul.2022.113940.",https://doi.org/10.1016/j.marpolbul.2022.113940,"Zhejiang University of Technology, China",Hangzhou Bay,280922,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:280922,30.51,121.83,10/2/2020 12:00:00 AM,9480a23f-e9dc-4065-b7b4-4265708813f0,121.83,30.51
14810,Atlantic Ocean,Celtic Sea,,Remotely operated vehicle,23,pieces kg-1 d.w.,20-150,Medium,Nash et al. 2023,"Nash, R., H. Joyce, E. Pagter, J. Frias, J. Guinan, L. Healy, F. Kavanagh, M. Deegan, D. O’Sullivan. 2023. Deep Sea Microplastic Pollution Extends Out to Sediments in the Northeast Atlantic Ocean Margins. Environmental Science and Technology, 57, 201−213. https://doi.org/10.1021/acs.est.2c05926",https://doi.org/10.1021/acs.est.2c05926,"Atlantic Technological University, Galway, Ireland",RV Celtic Explorer; ROV; Ocean Margin,277496,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:277496,49.982281,-11.154632,8/12/2019 12:00:00 AM,9a7067e0-b0b3-444b-aa3a-07bee6a32e41,-11.1546319999999,49.9822810000001
22023,Indian Ocean,Laccadive Sea,Gulf of Mannar,shovel,20.7,pieces kg-1 d.w.,20-150,Medium,"Keerthika et al., 2022","Keerthika, K., P. Padmavathy, V. Rani, R. Jeyashakila, S. Aanand, R. Kutty. 2022. Spatial, seasonal and ecological risk assessment of microplastics in sediment and surface water along the Thoothukudi, south Tamil Nadu, south east India. Environmental Monitoring and Assessment 194, 820. https://doi.org/10.1007/s10661-022-10468-z",https://doi.org/10.1007/s10661-022-10468-z,"Fisheries College and Research Institute, Thoothukudi, India","Thoothukudi, India",282701,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:282701,8.634072,78.117547,6/7/2021 12:00:00 AM,14bfff4d-a11f-4d8f-84e2-b99767644c34,78.1175470000001,8.63407200000006
14790,Atlantic Ocean,,,Remotely operated vehicle,6,pieces kg-1 d.w.,2-20,Low,Nash et al. 2023,"Nash, R., H. Joyce, E. Pagter, J. Frias, J. Guinan, L. Healy, F. Kavanagh, M. Deegan, D. O’Sullivan. 2023. Deep Sea Microplastic Pollution Extends Out to Sediments in the Northeast Atlantic Ocean Margins. Environmental Science and Technology, 57, 201−213. https://doi.org/10.1021/acs.est.2c05926",https://doi.org/10.1021/acs.est.2c05926,"Atlantic Technological University, Galway, Ireland",RV Celtic Explorer; ROV; Ocean Margin,277496,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:277496,49.644089,-13.424808,8/7/2019 12:00:00 AM,5d083790-684b-4294-b3f8-292d681d3b89,-13.4248079999999,49.6440890000001
21972,Indian Ocean,Laccadive Sea,Gulf of Mannar,shovel,13.3,pieces kg-1 d.w.,2-20,Low,"Keerthika et al., 2022","Keerthika, K., P. Padmavathy, V. Rani, R. Jeyashakila, S. Aanand, R. Kutty. 2022. Spatial, seasonal and ecological risk assessment of microplastics in sediment and surface water along the Thoothukudi, south Tamil Nadu, south east India. Environmental Monitoring and Assessment 194, 820. https://doi.org/10.1007/s10661-022-10468-z",https://doi.org/10.1007/s10661-022-10468-z,"Fisheries College and Research Institute, Thoothukudi, India","Thoothukudi, India",282701,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:282701,9.0765,78.3651,3/3/2021 12:00:00 AM,c2e9fa98-d88c-4c1d-84b1-c15d240a57fd,78.3651,9.07650000000007
14816,Atlantic Ocean,,,Remotely operated vehicle,14,pieces kg-1 d.w.,2-20,Low,Nash et al. 2023,"Nash, R., H. Joyce, E. Pagter, J. Frias, J. Guinan, L. Healy, F. Kavanagh, M. Deegan, D. O’Sullivan. 2023. Deep Sea Microplastic Pollution Extends Out to Sediments in the Northeast Atlantic Ocean Margins. Environmental Science and Technology, 57, 201−213. https://doi.org/10.1021/acs.est.2c05926",https://doi.org/10.1021/acs.est.2c05926,"Atlantic Technological University, Galway, Ireland",RV Celtic Explorer; ROV; Ocean Margin,277496,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:277496,50.959482,-13.687431,8/15/2019 12:00:00 AM,a4497e98-497a-447a-a6e9-f12f296bdcaf,-13.6874309999999,50.959482
21992,Indian Ocean,Laccadive Sea,Gulf of Mannar,shovel,94,pieces kg-1 d.w.,20-150,Medium,"Keerthika et al., 2022","Keerthika, K., P. Padmavathy, V. Rani, R. Jeyashakila, S. Aanand, R. Kutty. 2022. Spatial, seasonal and ecological risk assessment of microplastics in sediment and surface water along the Thoothukudi, south Tamil Nadu, south east India. Environmental Monitoring and Assessment 194, 820. https://doi.org/10.1007/s10661-022-10468-z",https://doi.org/10.1007/s10661-022-10468-z,"Fisheries College and Research Institute, Thoothukudi, India","Thoothukudi, India",282701,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:282701,8.857922,78.167117,11/4/2021 12:00:00 AM,6f68d3f1-b53a-4368-a0a1-3d7056497835,78.1671170000001,8.85792200000003
21743,Pacific Ocean,East China Sea,,Sediment grab sampler,208,pieces kg-1 d.w.,>200,Very High,Qu et al. 2022,"Qu, J., P. Wu, G. Pan, J. Li, H. Jin. 2022. Microplastics in Seawater, Sediment, and Organisms from Hangzhou Bay. Marine Pollution Bulletin 181, 113940. https://doi.org/10.1016/j.marpolbul.2022.113940.",https://doi.org/10.1016/j.marpolbul.2022.113940,"Zhejiang University of Technology, China",Hangzhou Bay,280922,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:280922,30.4,121.04,9/11/2020 12:00:00 AM,17ba3801-c157-4eea-b36d-1bc88107a2b3,121.04,30.4
22321,Atlantic Ocean,,,Petite Ponar benthic grab,880,pieces kg-1 d.w.,>200,Very High,Rodrigues et al. 2022,"Rodrigues, D., J. Antunes, J. Pais, J. Pequeno, P.S. Caetano, F. Rocha, P. Sobral, M.H. Costa. 2022. Distribution patterns of microplastics in subtidal sediments from the Sado river estuary and the Arrábida marine park, Portugal. Frontiers in Environmental Science 10, 998513. https://doi.org/10.3389/fenvs.2022.998513",https://doi.org/10.3389/fenvs.2022.998513,"NOVA University Lisbon, Caparica, Portugal","Arrábida, Portugal",279326,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:279326,38.5197,-8.89348,12/6/2018 12:00:00 AM,a8b76df5-cc76-424d-8904-084912b3b84c,-8.89347999999995,38.5197000000001
22335,Atlantic Ocean,,,Petite Ponar benthic grab,43.333333,pieces kg-1 d.w.,20-150,Medium,Rodrigues et al. 2022,"Rodrigues, D., J. Antunes, J. Pais, J. Pequeno, P.S. Caetano, F. Rocha, P. Sobral, M.H. Costa. 2022. Distribution patterns of microplastics in subtidal sediments from the Sado river estuary and the Arrábida marine park, Portugal. Frontiers in Environmental Science 10, 998513. https://doi.org/10.3389/fenvs.2022.998513",https://doi.org/10.3389/fenvs.2022.998513,"NOVA University Lisbon, Caparica, Portugal","Arrábida, Portugal",279326,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:279326,38.46124,-8.99428,2/27/2019 12:00:00 AM,0e2c5b28-b51b-4763-acec-c708af61683f,-8.99427999999995,38.46124
22035,Indian Ocean,Laccadive Sea,Gulf of Mannar,shovel,10,pieces kg-1 d.w.,2-20,Low,"Keerthika et al., 2022","Keerthika, K., P. Padmavathy, V. Rani, R. Jeyashakila, S. Aanand, R. Kutty. 2022. Spatial, seasonal and ecological risk assessment of microplastics in sediment and surface water along the Thoothukudi, south Tamil Nadu, south east India. Environmental Monitoring and Assessment 194, 820. https://doi.org/10.1007/s10661-022-10468-z",https://doi.org/10.1007/s10661-022-10468-z,"Fisheries College and Research Institute, Thoothukudi, India","Thoothukudi, India",282701,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:282701,8.493267,78.127822,6/8/2021 12:00:00 AM,53472baa-bbe4-48af-a666-a78785a6725c,78.127822,8.49326700000006
22029,Indian Ocean,Laccadive Sea,Gulf of Mannar,shovel,64,pieces kg-1 d.w.,20-150,Medium,"Keerthika et al., 2022","Keerthika, K., P. Padmavathy, V. Rani, R. Jeyashakila, S. Aanand, R. Kutty. 2022. Spatial, seasonal and ecological risk assessment of microplastics in sediment and surface water along the Thoothukudi, south Tamil Nadu, south east India. Environmental Monitoring and Assessment 194, 820. https://doi.org/10.1007/s10661-022-10468-z",https://doi.org/10.1007/s10661-022-10468-z,"Fisheries College and Research Institute, Thoothukudi, India","Thoothukudi, India",282701,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:282701,8.634072,78.117547,12/7/2021 12:00:00 AM,bb196cca-7df1-4e32-b924-cd35f5cf130c,78.1175470000001,8.63407200000006
